No. of obs,Cluster no., KWH   ,,,,,,,,,,,
19148,1,0.6047,,,,,,,,,,,
19149,1,0.4778,,,,,,,,,,,
19150,2,0.1306,,,,,,,,,,,
19151,2,0,,,,,,,,,,,
19152,2,0,,,,,,,,,,,
19153,2,0,,,,,,,,,,,
19154,2,0,,,,,,,,,,,
19155,2,0,,,,,,,,,,,
19156,2,0,,,,,,,,,,,
19157,2,0,,,,,,,,,,,
19158,2,0,,,,,,,,,,,
19159,2,0,,,,,,,,,,,
19160,2,0,,,,,,,,,,,
19161,2,0,,,,,,,,,,,
19162,2,0,,,,,,,,,,,
19163,2,0,,,,,,,,,,,
19164,2,0,,,,,,,,,,,
19165,2,0,,,,,,,,,,,
19166,2,0,,,,,,,,,,,
19167,2,0,,,,,,,,,,,
19168,2,0,,,,,,,,,,,
19169,2,0,,,,,,,,,,,
19170,2,0.0046,,,,,,,,,,,
19171,2,0.1452,,,,,,,,,,,
19172,2,0.1427,,,,,,,,,,,
19173,2,0.1418,,,,,,,,,,,
19174,3,0.2756,,,,,,,,,,,
19175,3,0.4297,,,,,,,,,,,
19176,1,0.5285,,,,,,,,,,,
19177,1,0.5369,,,,,,,,,,,
19178,1,0.5361,,,,,,,,,,,
19179,1,0.5455,,,,,,,,,,,
19180,1,0.5524,,,,,,,,,,,
19181,1,0.5546,,,,,,,,,,,
19182,1,0.55,,,,,,,,,,,
19183,1,0.5523,,,,,,,,,,,
19184,1,0.5507,,,,,,,,,,,
19185,1,0.5541,,,,,,,,,,,
19186,1,0.5565,,,,,,,,,,,
19187,1,0.5536,,,,,,,,,,,
19188,1,0.5474,,,,,,,,,,,
19189,1,0.535,,,,,,,,,,,
19190,1,0.5066,,,,,,,,,,,
19191,1,0.5164,,,,,,,,,,,
19192,1,0.5264,,,,,,,,,,,
19193,1,0.5304,,,,,,,,,,,
19194,1,0.5377,,,,,,,,,,,
19195,1,0.5445,,,,,,,,,,,
19196,1,0.5607,,,,,,,,,,,
19197,1,0.57,,,,,,,,,,,
19198,1,0.5357,,,,,,,,,,,
19199,2,0.0966,,,,,,,,,,,
19200,2,0,,,,,,,,,,,
19201,2,0,,,,,,,,,,,
19202,2,0,,,,,,,,,,,
19203,2,0,,,,,,,,,,,
19204,2,0,,,,,,,,,,,
19205,2,0,,,,,,,,,,,
19206,2,0,,,,,,,,,,,
19207,2,0,,,,,,,,,,,
19208,2,0,,,,,,,,,,,
19209,2,0,,,,,,,,,,,
19210,2,0,,,,,,,,,,,
19211,2,0,,,,,,,,,,,
19212,2,0,,,,,,,,,,,
19213,2,0,,,,,,,,,,,
19214,2,0,,,,,,,,,,,
19215,2,0,,,,,,,,,,,
19216,2,0,,,,,,,,,,,
19217,2,0,,,,,,,,,,,
19218,2,0,,,,,,,,,,,
19219,2,0,,,,,,,,,,,
19220,2,0,,,,,,,,,,,
19221,2,0.0777,,,,,,,,,,,
19222,2,0.1569,,,,,,,,,,,
19223,3,0.4124,,,,,,,,,,,
19224,1,0.5237,,,,,,,,,,,
19225,1,0.6035,,,,,,,,,,,
19226,1,0.595,,,,,,,,,,,
19227,1,0.6198,,,,,,,,,,,
19228,1,0.6202,,,,,,,,,,,
19229,1,0.6105,,,,,,,,,,,
19230,1,0.6001,,,,,,,,,,,
19231,1,0.6002,,,,,,,,,,,
19232,1,0.5289,,,,,,,,,,,
19233,1,0.5022,,,,,,,,,,,
19234,1,0.5007,,,,,,,,,,,
19235,1,0.4937,,,,,,,,,,,
19236,1,0.5582,,,,,,,,,,,
19237,1,0.5751,,,,,,,,,,,
19238,1,0.5449,,,,,,,,,,,
19239,1,0.543,,,,,,,,,,,
19240,1,0.553,,,,,,,,,,,
19241,1,0.5663,,,,,,,,,,,
19242,1,0.5795,,,,,,,,,,,
19243,1,0.5892,,,,,,,,,,,
19244,1,0.5867,,,,,,,,,,,
19245,1,0.6001,,,,,,,,,,,
19246,3,0.3322,,,,,,,,,,,
19247,2,0.0761,,,,,,,,,,,
19248,2,0,,,,,,,,,,,
19249,2,0,,,,,,,,,,,
19250,2,0,,,,,,,,,,,
19251,2,0,,,,,,,,,,,
19252,2,0,,,,,,,,,,,
19253,2,0,,,,,,,,,,,
19254,2,0,,,,,,,,,,,
19255,2,0,,,,,,,,,,,
19256,2,0,,,,,,,,,,,
19257,2,0,,,,,,,,,,,
19258,2,0,,,,,,,,,,,
19259,2,0,,,,,,,,,,,
19260,2,0,,,,,,,,,,,
19261,2,0,,,,,,,,,,,
19262,2,0,,,,,,,,,,,
19263,2,0,,,,,,,,,,,
19264,2,0,,,,,,,,,,,
19265,2,0,,,,,,,,,,,
19266,2,0,,,,,,,,,,,
19267,2,0,,,,,,,,,,,
19268,2,0,,,,,,,,,,,
19269,2,0,,,,,,,,,,,
19270,3,0.2363,,,,,,,,,,,
19271,3,0.4371,,,,,,,,,,,
19272,3,0.4592,,,,,,,,,,,
19273,1,0.5618,,,,,,,,,,,
19274,1,0.5685,,,,,,,,,,,
19275,1,0.5533,,,,,,,,,,,
19276,1,0.5611,,,,,,,,,,,
19277,1,0.5639,,,,,,,,,,,
19278,1,0.4827,,,,,,,,,,,
19279,1,0.5536,,,,,,,,,,,
19280,1,0.5543,,,,,,,,,,,
19281,1,0.5031,,,,,,,,,,,
19282,1,0.5329,,,,,,,,,,,
19283,1,0.5618,,,,,,,,,,,
19284,1,0.5592,,,,,,,,,,,
19285,1,0.5471,,,,,,,,,,,
19286,1,0.5258,,,,,,,,,,,
19287,3,0.4711,,,,,,,,,,,
19288,1,0.5343,,,,,,,,,,,
19289,1,0.5548,,,,,,,,,,,
19290,1,0.5637,,,,,,,,,,,
19291,1,0.5716,,,,,,,,,,,
19292,1,0.5839,,,,,,,,,,,
19293,1,0.5768,,,,,,,,,,,
19294,3,0.3169,,,,,,,,,,,
19295,2,0,,,,,,,,,,,
19296,2,0,,,,,,,,,,,
19297,2,0,,,,,,,,,,,
19298,2,0,,,,,,,,,,,
19299,2,0,,,,,,,,,,,
19300,2,0,,,,,,,,,,,
19301,2,0,,,,,,,,,,,
19302,2,0,,,,,,,,,,,
19303,2,0,,,,,,,,,,,
19304,2,0,,,,,,,,,,,
19305,2,0,,,,,,,,,,,
19306,2,0,,,,,,,,,,,
19307,2,0,,,,,,,,,,,
19308,2,0,,,,,,,,,,,
19309,2,0,,,,,,,,,,,
19310,2,0,,,,,,,,,,,
19311,2,0,,,,,,,,,,,
19312,2,0,,,,,,,,,,,
19313,2,0,,,,,,,,,,,
19314,2,0,,,,,,,,,,,
19315,2,0,,,,,,,,,,,
19316,2,0,,,,,,,,,,,
19317,2,0,,,,,,,,,,,
19318,2,0.1021,,,,,,,,,,,
19319,3,0.4278,,,,,,,,,,,
19320,3,0.4162,,,,,,,,,,,
19321,1,0.5039,,,,,,,,,,,
19322,1,0.5392,,,,,,,,,,,
19323,1,0.5519,,,,,,,,,,,
19324,1,0.5578,,,,,,,,,,,
19325,1,0.5542,,,,,,,,,,,
19326,1,0.553,,,,,,,,,,,
19327,1,0.5544,,,,,,,,,,,
19328,1,0.5109,,,,,,,,,,,
19329,1,0.5135,,,,,,,,,,,
19330,1,0.5566,,,,,,,,,,,
19331,1,0.5529,,,,,,,,,,,
19332,1,0.547,,,,,,,,,,,
19333,1,0.537,,,,,,,,,,,
19334,1,0.5218,,,,,,,,,,,
19335,1,0.5156,,,,,,,,,,,
19336,1,0.5214,,,,,,,,,,,
19337,1,0.5266,,,,,,,,,,,
19338,1,0.5303,,,,,,,,,,,
19339,1,0.5382,,,,,,,,,,,
19340,1,0.5493,,,,,,,,,,,
19341,1,0.5694,,,,,,,,,,,
19342,1,0.5245,,,,,,,,,,,
19343,3,0.3073,,,,,,,,,,,
19344,2,0.1282,,,,,,,,,,,
19345,2,0,,,,,,,,,,,
19346,2,0,,,,,,,,,,,
19347,2,0,,,,,,,,,,,
19348,2,0,,,,,,,,,,,
19349,2,0,,,,,,,,,,,
19350,2,0,,,,,,,,,,,
19351,2,0,,,,,,,,,,,
19352,2,0,,,,,,,,,,,
19353,2,0,,,,,,,,,,,
19354,2,0,,,,,,,,,,,
19355,2,0,,,,,,,,,,,
19356,2,0,,,,,,,,,,,
19357,2,0,,,,,,,,,,,
19358,2,0,,,,,,,,,,,
19359,2,0,,,,,,,,,,,
19360,2,0,,,,,,,,,,,
19361,2,0,,,,,,,,,,,
19362,2,0,,,,,,,,,,,
19363,2,0,,,,,,,,,,,
19364,2,0,,,,,,,,,,,
19365,2,0,,,,,,,,,,,
19366,2,0.1081,,,,,,,,,,,
19367,3,0.4327,,,,,,,,,,,
19368,3,0.4555,,,,,,,,,,,
19369,3,0.4597,,,,,,,,,,,
19370,1,0.4998,,,,,,,,,,,
19371,1,0.5903,,,,,,,,,,,
19372,1,0.5849,,,,,,,,,,,
19373,1,0.5609,,,,,,,,,,,
19374,1,0.5155,,,,,,,,,,,
19375,3,0.4673,,,,,,,,,,,
19376,1,0.4831,,,,,,,,,,,
19377,1,0.5239,,,,,,,,,,,
19378,1,0.5787,,,,,,,,,,,
19379,1,0.5736,,,,,,,,,,,
19380,1,0.5688,,,,,,,,,,,
19381,1,0.5621,,,,,,,,,,,
19382,1,0.5485,,,,,,,,,,,
19383,1,0.5446,,,,,,,,,,,
19384,1,0.5529,,,,,,,,,,,
19385,1,0.5632,,,,,,,,,,,
19386,1,0.5681,,,,,,,,,,,
19387,1,0.5649,,,,,,,,,,,
19388,1,0.5616,,,,,,,,,,,
19389,1,0.5728,,,,,,,,,,,
19390,3,0.4358,,,,,,,,,,,
19391,2,0,,,,,,,,,,,
19392,2,0,,,,,,,,,,,
19393,2,0,,,,,,,,,,,
19394,2,0,,,,,,,,,,,
19395,2,0,,,,,,,,,,,
19396,2,0,,,,,,,,,,,
19397,2,0,,,,,,,,,,,
19398,2,0,,,,,,,,,,,
19399,2,0,,,,,,,,,,,
19400,2,0,,,,,,,,,,,
19401,2,0,,,,,,,,,,,
19402,2,0,,,,,,,,,,,
19403,2,0,,,,,,,,,,,
19404,2,0,,,,,,,,,,,
19405,2,0,,,,,,,,,,,
19406,2,0,,,,,,,,,,,
19407,2,0,,,,,,,,,,,
19408,2,0,,,,,,,,,,,
19409,2,0,,,,,,,,,,,
19410,2,0,,,,,,,,,,,
19411,2,0,,,,,,,,,,,
19412,2,0,,,,,,,,,,,
19413,3,0.1683,,,,,,,,,,,
19414,3,0.4525,,,,,,,,,,,
19415,3,0.4453,,,,,,,,,,,
19416,1,0.507,,,,,,,,,,,
19417,1,0.5417,,,,,,,,,,,
19418,1,0.55,,,,,,,,,,,
19419,1,0.5736,,,,,,,,,,,
19420,1,0.572,,,,,,,,,,,
19421,1,0.5657,,,,,,,,,,,
19422,1,0.5596,,,,,,,,,,,
19423,1,0.5573,,,,,,,,,,,
19424,1,0.5526,,,,,,,,,,,
19425,1,0.56,,,,,,,,,,,
19426,1,0.4848,,,,,,,,,,,
19427,1,0.4999,,,,,,,,,,,
19428,1,0.5576,,,,,,,,,,,
19429,1,0.5496,,,,,,,,,,,
19430,1,0.5279,,,,,,,,,,,
19431,1,0.534,,,,,,,,,,,
19432,1,0.5452,,,,,,,,,,,
19433,1,0.5584,,,,,,,,,,,
19434,1,0.5683,,,,,,,,,,,
19435,1,0.5809,,,,,,,,,,,
19436,1,0.5852,,,,,,,,,,,
19437,1,0.5827,,,,,,,,,,,
19438,3,0.3854,,,,,,,,,,,
19439,2,0,,,,,,,,,,,
19440,2,0,,,,,,,,,,,
19441,2,0,,,,,,,,,,,
19442,2,0,,,,,,,,,,,
19443,2,0,,,,,,,,,,,
19444,2,0,,,,,,,,,,,
19445,2,0,,,,,,,,,,,
19446,2,0,,,,,,,,,,,
19447,2,0,,,,,,,,,,,
19448,2,0,,,,,,,,,,,
19449,2,0,,,,,,,,,,,
19450,2,0,,,,,,,,,,,
19451,2,0,,,,,,,,,,,
19452,2,0,,,,,,,,,,,
19453,2,0,,,,,,,,,,,
19454,2,0,,,,,,,,,,,
19455,2,0,,,,,,,,,,,
19456,2,0,,,,,,,,,,,
19457,2,0,,,,,,,,,,,
19458,2,0,,,,,,,,,,,
19459,2,0,,,,,,,,,,,
19460,2,0,,,,,,,,,,,
19461,2,0,,,,,,,,,,,
19462,3,0.3552,,,,,,,,,,,
19463,3,0.4342,,,,,,,,,,,
19464,3,0.4422,,,,,,,,,,,
19465,1,0.5459,,,,,,,,,,,
19466,1,0.5648,,,,,,,,,,,
19467,1,0.5755,,,,,,,,,,,
19468,1,0.5699,,,,,,,,,,,
19469,1,0.5578,,,,,,,,,,,
19470,1,0.5489,,,,,,,,,,,
19471,1,0.553,,,,,,,,,,,
19472,1,0.5562,,,,,,,,,,,
19473,3,0.466,,,,,,,,,,,
19474,1,0.546,,,,,,,,,,,
19475,1,0.552,,,,,,,,,,,
19476,1,0.5455,,,,,,,,,,,
19477,1,0.5366,,,,,,,,,,,
19478,1,0.5142,,,,,,,,,,,
19479,1,0.5123,,,,,,,,,,,
19480,1,0.5221,,,,,,,,,,,
19481,1,0.5343,,,,,,,,,,,
19482,1,0.5415,,,,,,,,,,,
19483,1,0.5546,,,,,,,,,,,
19484,1,0.5765,,,,,,,,,,,
19485,1,0.5821,,,,,,,,,,,
19486,2,0,,,,,,,,,,,
19487,2,0,,,,,,,,,,,
19488,2,0,,,,,,,,,,,
19489,2,0,,,,,,,,,,,
19490,2,0,,,,,,,,,,,
19491,2,0,,,,,,,,,,,
19492,2,0,,,,,,,,,,,
19493,2,0,,,,,,,,,,,
19494,2,0,,,,,,,,,,,
19495,2,0,,,,,,,,,,,
19496,2,0,,,,,,,,,,,
19497,2,0,,,,,,,,,,,
19498,2,0,,,,,,,,,,,
19499,2,0,,,,,,,,,,,
19500,2,0,,,,,,,,,,,
19501,2,0,,,,,,,,,,,
19502,2,0,,,,,,,,,,,
19503,2,0,,,,,,,,,,,
19504,2,0,,,,,,,,,,,
19505,2,0,,,,,,,,,,,
19506,2,0,,,,,,,,,,,
19507,2,0,,,,,,,,,,,
19508,2,0,,,,,,,,,,,
19509,2,0,,,,,,,,,,,
19510,2,0.109,,,,,,,,,,,
19511,3,0.4249,,,,,,,,,,,
19512,1,0.5443,,,,,,,,,,,
19513,1,0.5511,,,,,,,,,,,
19514,1,0.5667,,,,,,,,,,,
19515,1,0.5926,,,,,,,,,,,
19516,1,0.5822,,,,,,,,,,,
19517,1,0.5703,,,,,,,,,,,
19518,1,0.5612,,,,,,,,,,,
19519,1,0.5581,,,,,,,,,,,
19520,1,0.5589,,,,,,,,,,,
19521,1,0.561,,,,,,,,,,,
19522,1,0.5647,,,,,,,,,,,
19523,1,0.566,,,,,,,,,,,
19524,1,0.5635,,,,,,,,,,,
19525,1,0.5596,,,,,,,,,,,
19526,1,0.5329,,,,,,,,,,,
19527,1,0.5265,,,,,,,,,,,
19528,1,0.5355,,,,,,,,,,,
19529,1,0.5501,,,,,,,,,,,
19530,1,0.5623,,,,,,,,,,,
19531,1,0.5821,,,,,,,,,,,
19532,1,0.6018,,,,,,,,,,,
19533,1,0.612,,,,,,,,,,,
19534,1,0.6155,,,,,,,,,,,
19535,1,0.6185,,,,,,,,,,,
19536,1,0.6217,,,,,,,,,,,
19537,1,0.6243,,,,,,,,,,,
19538,1,0.6273,,,,,,,,,,,
19539,3,0.3609,,,,,,,,,,,
19540,2,0.0925,,,,,,,,,,,
19541,2,0.0929,,,,,,,,,,,
19542,2,0.0929,,,,,,,,,,,
19543,2,0.0934,,,,,,,,,,,
19544,2,0.0928,,,,,,,,,,,
19545,2,0.093,,,,,,,,,,,
19546,2,0.0926,,,,,,,,,,,
19547,2,0.0934,,,,,,,,,,,
19548,2,0.0916,,,,,,,,,,,
19549,2,0.0914,,,,,,,,,,,
19550,2,0.0904,,,,,,,,,,,
19551,2,0.092,,,,,,,,,,,
19552,2,0.0915,,,,,,,,,,,
19553,2,0.0914,,,,,,,,,,,
19554,2,0.0908,,,,,,,,,,,
19555,2,0.0913,,,,,,,,,,,
19556,2,0.0919,,,,,,,,,,,
19557,2,0.0924,,,,,,,,,,,
19558,3,0.2071,,,,,,,,,,,
19559,3,0.4159,,,,,,,,,,,
19560,1,0.5503,,,,,,,,,,,
19561,1,0.5512,,,,,,,,,,,
19562,1,0.5674,,,,,,,,,,,
19563,1,0.5815,,,,,,,,,,,
19564,1,0.5708,,,,,,,,,,,
19565,1,0.5478,,,,,,,,,,,
19566,1,0.5409,,,,,,,,,,,
19567,1,0.5414,,,,,,,,,,,
19568,1,0.5447,,,,,,,,,,,
19569,1,0.5476,,,,,,,,,,,
19570,1,0.5494,,,,,,,,,,,
19571,1,0.5478,,,,,,,,,,,
19572,1,0.5456,,,,,,,,,,,
19573,1,0.5319,,,,,,,,,,,
19574,1,0.5206,,,,,,,,,,,
19575,1,0.5314,,,,,,,,,,,
19576,1,0.5396,,,,,,,,,,,
19577,1,0.549,,,,,,,,,,,
19578,1,0.5544,,,,,,,,,,,
19579,1,0.5793,,,,,,,,,,,
19580,1,0.6004,,,,,,,,,,,
19581,3,0.3139,,,,,,,,,,,
19582,2,0,,,,,,,,,,,
19583,2,0,,,,,,,,,,,
19584,2,0,,,,,,,,,,,
19585,2,0,,,,,,,,,,,
19586,2,0,,,,,,,,,,,
19587,2,0,,,,,,,,,,,
19588,2,0,,,,,,,,,,,
19589,2,0,,,,,,,,,,,
19590,2,0,,,,,,,,,,,
19591,2,0,,,,,,,,,,,
19592,2,0,,,,,,,,,,,
19593,2,0,,,,,,,,,,,
19594,2,0,,,,,,,,,,,
19595,2,0,,,,,,,,,,,
19596,2,0,,,,,,,,,,,
19597,2,0,,,,,,,,,,,
19598,2,0,,,,,,,,,,,
19599,2,0,,,,,,,,,,,
19600,2,0,,,,,,,,,,,
19601,2,0,,,,,,,,,,,
19602,2,0,,,,,,,,,,,
19603,2,0,,,,,,,,,,,
19604,2,0,,,,,,,,,,,
19605,2,0.0057,,,,,,,,,,,
19606,2,0.1448,,,,,,,,,,,
19607,3,0.4007,,,,,,,,,,,
19608,1,0.5378,,,,,,,,,,,
19609,1,0.5458,,,,,,,,,,,
19610,1,0.5556,,,,,,,,,,,
19611,1,0.5736,,,,,,,,,,,
19612,1,0.5551,,,,,,,,,,,
19613,1,0.5419,,,,,,,,,,,
19614,1,0.5378,,,,,,,,,,,
19615,1,0.5409,,,,,,,,,,,
19616,1,0.5469,,,,,,,,,,,
19617,1,0.5554,,,,,,,,,,,
19618,1,0.5575,,,,,,,,,,,
19619,1,0.5508,,,,,,,,,,,
19620,1,0.5495,,,,,,,,,,,
19621,1,0.5379,,,,,,,,,,,
19622,1,0.525,,,,,,,,,,,
19623,1,0.5213,,,,,,,,,,,
19624,1,0.5286,,,,,,,,,,,
19625,1,0.5434,,,,,,,,,,,
19626,1,0.5552,,,,,,,,,,,
19627,1,0.5632,,,,,,,,,,,
19628,1,0.5776,,,,,,,,,,,
19629,1,0.6,,,,,,,,,,,
19630,1,0.5924,,,,,,,,,,,
19631,3,0.2279,,,,,,,,,,,
19632,2,0,,,,,,,,,,,
19633,2,0,,,,,,,,,,,
19634,2,0,,,,,,,,,,,
19635,2,0,,,,,,,,,,,
19636,2,0,,,,,,,,,,,
19637,2,0,,,,,,,,,,,
19638,2,0,,,,,,,,,,,
19639,2,0,,,,,,,,,,,
19640,2,0,,,,,,,,,,,
19641,2,0,,,,,,,,,,,
19642,2,0,,,,,,,,,,,
19643,2,0,,,,,,,,,,,
19644,2,0,,,,,,,,,,,
19645,2,0,,,,,,,,,,,
19646,2,0,,,,,,,,,,,
19647,2,0,,,,,,,,,,,
19648,2,0,,,,,,,,,,,
19649,2,0,,,,,,,,,,,
19650,2,0,,,,,,,,,,,
19651,2,0,,,,,,,,,,,
19652,2,0,,,,,,,,,,,
19653,2,0,,,,,,,,,,,
19654,2,0.1121,,,,,,,,,,,
19655,3,0.1799,,,,,,,,,,,
19656,3,0.3461,,,,,,,,,,,
19657,1,0.4911,,,,,,,,,,,
19658,1,0.5302,,,,,,,,,,,
19659,1,0.5332,,,,,,,,,,,
19660,1,0.5319,,,,,,,,,,,
19661,1,0.5338,,,,,,,,,,,
19662,1,0.5391,,,,,,,,,,,
19663,1,0.536,,,,,,,,,,,
19664,1,0.5408,,,,,,,,,,,
19665,1,0.5462,,,,,,,,,,,
19666,1,0.5424,,,,,,,,,,,
19667,1,0.5363,,,,,,,,,,,
19668,1,0.5282,,,,,,,,,,,
19669,1,0.5171,,,,,,,,,,,
19670,1,0.5007,,,,,,,,,,,
19671,1,0.507,,,,,,,,,,,
19672,1,0.5111,,,,,,,,,,,
19673,1,0.5194,,,,,,,,,,,
19674,1,0.5245,,,,,,,,,,,
19675,1,0.5311,,,,,,,,,,,
19676,1,0.542,,,,,,,,,,,
19677,1,0.5346,,,,,,,,,,,
19678,3,0.1756,,,,,,,,,,,
19679,2,0,,,,,,,,,,,
19680,2,0,,,,,,,,,,,
19681,2,0,,,,,,,,,,,
19682,2,0,,,,,,,,,,,
19683,2,0,,,,,,,,,,,
19684,2,0,,,,,,,,,,,
19685,2,0,,,,,,,,,,,
19686,2,0,,,,,,,,,,,
19687,2,0,,,,,,,,,,,
19688,2,0,,,,,,,,,,,
19689,2,0,,,,,,,,,,,
19690,2,0,,,,,,,,,,,
19691,2,0,,,,,,,,,,,
19692,2,0,,,,,,,,,,,
19693,2,0,,,,,,,,,,,
19694,2,0,,,,,,,,,,,
19695,2,0,,,,,,,,,,,
19696,2,0,,,,,,,,,,,
19697,2,0,,,,,,,,,,,
19698,2,0,,,,,,,,,,,
19699,2,0,,,,,,,,,,,
19700,2,0,,,,,,,,,,,
19701,2,0,,,,,,,,,,,
19702,3,0.2991,,,,,,,,,,,
19703,1,0.5174,,,,,,,,,,,
19704,1,0.5175,,,,,,,,,,,
19705,1,0.5245,,,,,,,,,,,
19706,1,0.529,,,,,,,,,,,
19707,1,0.5527,,,,,,,,,,,
19708,1,0.5464,,,,,,,,,,,
19709,1,0.5397,,,,,,,,,,,
19710,1,0.5325,,,,,,,,,,,
19711,1,0.5321,,,,,,,,,,,
19712,1,0.5377,,,,,,,,,,,
19713,1,0.5161,,,,,,,,,,,
19714,1,0.5082,,,,,,,,,,,
19715,1,0.5696,,,,,,,,,,,
19716,1,0.5688,,,,,,,,,,,
19717,1,0.557,,,,,,,,,,,
19718,1,0.5253,,,,,,,,,,,
19719,1,0.5306,,,,,,,,,,,
19720,1,0.5521,,,,,,,,,,,
19721,1,0.5691,,,,,,,,,,,
19722,1,0.5694,,,,,,,,,,,
19723,1,0.5812,,,,,,,,,,,
19724,1,0.5899,,,,,,,,,,,
19725,1,0.6124,,,,,,,,,,,
19726,1,0.6171,,,,,,,,,,,
19727,1,0.5766,,,,,,,,,,,
19728,1,0.5833,,,,,,,,,,,
19729,1,0.594,,,,,,,,,,,
19730,3,0.387,,,,,,,,,,,
19731,2,0,,,,,,,,,,,
19732,2,0,,,,,,,,,,,
19733,2,0,,,,,,,,,,,
19734,2,0,,,,,,,,,,,
19735,2,0,,,,,,,,,,,
19736,2,0,,,,,,,,,,,
19737,2,0,,,,,,,,,,,
19738,2,0,,,,,,,,,,,
19739,2,0,,,,,,,,,,,
19740,2,0,,,,,,,,,,,
19741,2,0,,,,,,,,,,,
19742,2,0,,,,,,,,,,,
19743,2,0,,,,,,,,,,,
19744,2,0,,,,,,,,,,,
19745,2,0,,,,,,,,,,,
19746,2,0,,,,,,,,,,,
19747,2,0,,,,,,,,,,,
19748,2,0,,,,,,,,,,,
19749,3,0.166,,,,,,,,,,,
19750,3,0.431,,,,,,,,,,,
19751,3,0.4305,,,,,,,,,,,
19752,3,0.4362,,,,,,,,,,,
19753,1,0.491,,,,,,,,,,,
19754,1,0.5357,,,,,,,,,,,
19755,1,0.5625,,,,,,,,,,,
19756,1,0.5849,,,,,,,,,,,
19757,1,0.5531,,,,,,,,,,,
19758,1,0.5467,,,,,,,,,,,
19759,1,0.5461,,,,,,,,,,,
19760,1,0.5415,,,,,,,,,,,
19761,1,0.5451,,,,,,,,,,,
19762,1,0.5372,,,,,,,,,,,
19763,1,0.5118,,,,,,,,,,,
19764,1,0.5574,,,,,,,,,,,
19765,1,0.5568,,,,,,,,,,,
19766,1,0.5181,,,,,,,,,,,
19767,1,0.5218,,,,,,,,,,,
19768,1,0.5497,,,,,,,,,,,
19769,1,0.5526,,,,,,,,,,,
19770,1,0.5518,,,,,,,,,,,
19771,1,0.5506,,,,,,,,,,,
19772,1,0.5758,,,,,,,,,,,
19773,1,0.551,,,,,,,,,,,
19774,3,0.448,,,,,,,,,,,
19775,3,0.1948,,,,,,,,,,,
19776,3,0.1962,,,,,,,,,,,
19777,3,0.202,,,,,,,,,,,
19778,3,0.1794,,,,,,,,,,,
19779,2,0.1546,,,,,,,,,,,
19780,3,0.2301,,,,,,,,,,,
19781,3,0.2257,,,,,,,,,,,
19782,3,0.2249,,,,,,,,,,,
19783,3,0.2268,,,,,,,,,,,
19784,3,0.225,,,,,,,,,,,
19785,3,0.2255,,,,,,,,,,,
19786,2,0.1011,,,,,,,,,,,
19787,2,0.0261,,,,,,,,,,,
19788,2,0.0256,,,,,,,,,,,
19789,2,0.0248,,,,,,,,,,,
19790,2,0.0082,,,,,,,,,,,
19791,2,0,,,,,,,,,,,
19792,2,0,,,,,,,,,,,
19793,2,0,,,,,,,,,,,
19794,2,0,,,,,,,,,,,
19795,2,0,,,,,,,,,,,
19796,2,0,,,,,,,,,,,
19797,2,0,,,,,,,,,,,
19798,2,0.1025,,,,,,,,,,,
19799,3,0.2254,,,,,,,,,,,
19800,3,0.2278,,,,,,,,,,,
19801,3,0.306,,,,,,,,,,,
19802,1,0.5476,,,,,,,,,,,
19803,1,0.5724,,,,,,,,,,,
19804,1,0.5843,,,,,,,,,,,
19805,1,0.552,,,,,,,,,,,
19806,1,0.5605,,,,,,,,,,,
19807,1,0.5502,,,,,,,,,,,
19808,1,0.552,,,,,,,,,,,
19809,1,0.5692,,,,,,,,,,,
19810,1,0.5433,,,,,,,,,,,
19811,1,0.5717,,,,,,,,,,,
19812,1,0.6058,,,,,,,,,,,
19813,1,0.5991,,,,,,,,,,,
19814,1,0.5749,,,,,,,,,,,
19815,1,0.5853,,,,,,,,,,,
19816,1,0.5785,,,,,,,,,,,
19817,1,0.6031,,,,,,,,,,,
19818,1,0.6084,,,,,,,,,,,
19819,1,0.6239,,,,,,,,,,,
19820,1,0.6554,,,,,,,,,,,
19821,1,0.5396,,,,,,,,,,,
19822,1,0.4987,,,,,,,,,,,
19823,3,0.3823,,,,,,,,,,,
19824,2,0,,,,,,,,,,,
19825,2,0,,,,,,,,,,,
19826,2,0,,,,,,,,,,,
19827,2,0,,,,,,,,,,,
19828,2,0,,,,,,,,,,,
19829,2,0,,,,,,,,,,,
19830,2,0,,,,,,,,,,,
19831,2,0,,,,,,,,,,,
19832,2,0,,,,,,,,,,,
19833,2,0,,,,,,,,,,,
19834,2,0,,,,,,,,,,,
19835,2,0,,,,,,,,,,,
19836,2,0,,,,,,,,,,,
19837,2,0,,,,,,,,,,,
19838,2,0,,,,,,,,,,,
19839,2,0,,,,,,,,,,,
19840,2,0,,,,,,,,,,,
19841,2,0,,,,,,,,,,,
19842,2,0,,,,,,,,,,,
19843,2,0,,,,,,,,,,,
19844,2,0,,,,,,,,,,,
19845,2,0,,,,,,,,,,,
19846,3,0.2016,,,,,,,,,,,
19847,3,0.3651,,,,,,,,,,,
19848,3,0.3707,,,,,,,,,,,
19849,3,0.4494,,,,,,,,,,,
19850,1,0.6338,,,,,,,,,,,
19851,1,0.6526,,,,,,,,,,,
19852,1,0.6539,,,,,,,,,,,
19853,1,0.6416,,,,,,,,,,,
19854,1,0.6407,,,,,,,,,,,
19855,1,0.6291,,,,,,,,,,,
